latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,acq_datetime,intensity_class,marker_color
49.26592,38.92721,297.09,0.53,0.42,2026-05-22,0007,N,VIIRS,n,2.0NRT,286.82,0.99,N,2026-05-22 00:07:00,Low,blue
49.26747,38.92023,300.64,0.53,0.42,2026-05-22,0007,N,VIIRS,n,2.0NRT,287.01,1.21,N,2026-05-22 00:07:00,Low,blue
49.27116,38.92214,296.23,0.53,0.42,2026-05-22,0007,N,VIIRS,n,2.0NRT,286.07,0.68,N,2026-05-22 00:07:00,Low,blue
49.27448,38.96279,298.73,0.53,0.42,2026-05-22,0007,N,VIIRS,n,2.0NRT,285.35,0.63,N,2026-05-22 00:07:00,Low,blue
49.27816,38.96475,304.58,0.53,0.42,2026-05-22,0007,N,VIIRS,n,2.0NRT,284.95,0.56,N,2026-05-22 00:07:00,Low,blue
49.27951,38.90313,320.89,0.53,0.42,2026-05-22,0007,N,VIIRS,n,2.0NRT,287.78,3.36,N,2026-05-22 00:07:00,Low,blue
49.28319,38.90505,334.74,0.53,0.42,2026-05-22,0007,N,VIIRS,n,2.0NRT,290.67,7.79,N,2026-05-22 00:07:00,Medium,orange
49.3406,37.55978,302.17,0.47,0.4,2026-05-22,0007,N,VIIRS,n,2.0NRT,285.67,0.66,N,2026-05-22 00:07:00,Low,blue
49.51893,37.64804,296.07,0.47,0.4,2026-05-22,0007,N,VIIRS,n,2.0NRT,283.23,0.32,N,2026-05-22 00:07:00,Low,blue
49.51957,37.64724,296.69,0.47,0.4,2026-05-22,0007,N,VIIRS,n,2.0NRT,282.77,0.55,N,2026-05-22 00:07:00,Low,blue
49.59783,37.62368,304.09,0.47,0.4,2026-05-22,0007,N,VIIRS,n,2.0NRT,284.72,0.71,N,2026-05-22 00:07:00,Low,blue
49.61592,37.73711,317.04,0.47,0.4,2026-05-22,0007,N,VIIRS,n,2.0NRT,284.81,2.09,N,2026-05-22 00:07:00,Low,blue
49.61945,37.73885,325.21,0.47,0.4,2026-05-22,0007,N,VIIRS,n,2.0NRT,285.81,2.09,N,2026-05-22 00:07:00,Low,blue
49.83558,37.88815,329.53,0.48,0.4,2026-05-22,0007,N,VIIRS,n,2.0NRT,288.63,10.69,N,2026-05-22 00:07:00,Medium,orange
49.94541,37.54536,300.95,0.46,0.39,2026-05-22,0007,N,VIIRS,n,2.0NRT,286.85,0.95,N,2026-05-22 00:07:00,Low,blue
49.94889,37.54712,310.42,0.46,0.39,2026-05-22,0007,N,VIIRS,n,2.0NRT,287.82,1.33,N,2026-05-22 00:07:00,Low,blue
50.12687,36.43072,305.86,0.43,0.38,2026-05-22,0007,N,VIIRS,n,2.0NRT,282.1,0.61,N,2026-05-22 00:07:00,Low,blue
50.19031,37.15899,308.14,0.45,0.39,2026-05-22,0007,N,VIIRS,n,2.0NRT,284.11,0.64,N,2026-05-22 00:07:00,Low,blue
50.19098,37.0996,305.48,0.45,0.39,2026-05-22,0007,N,VIIRS,n,2.0NRT,286.53,0.87,N,2026-05-22 00:07:00,Low,blue
50.19152,37.15295,298.77,0.45,0.39,2026-05-22,0007,N,VIIRS,n,2.0NRT,285.81,0.98,N,2026-05-22 00:07:00,Low,blue
50.1928,37.09945,297.61,0.45,0.39,2026-05-22,0007,N,VIIRS,n,2.0NRT,286.4,0.94,N,2026-05-22 00:07:00,Low,blue
50.2128,37.10361,304.1,0.44,0.39,2026-05-22,0007,N,VIIRS,n,2.0NRT,283.44,0.65,N,2026-05-22 00:07:00,Low,blue
50.25362,36.89953,295.53,0.44,0.38,2026-05-22,0007,N,VIIRS,n,2.0NRT,283.34,0.5,N,2026-05-22 00:07:00,Low,blue
50.32537,36.1891,299.6,0.42,0.38,2026-05-22,0007,N,VIIRS,n,2.0NRT,283.78,0.54,N,2026-05-22 00:07:00,Low,blue
50.37036,35.72026,297.28,0.41,0.37,2026-05-22,0007,N,VIIRS,n,2.0NRT,284.33,0.23,N,2026-05-22 00:07:00,Low,blue
50.41569,18.14309,302.2,0.38,0.59,2026-05-22,0007,N,VIIRS,n,2.0NRT,283.66,1.5,N,2026-05-22 00:07:00,Low,blue
50.43458,37.27803,306.29,0.45,0.39,2026-05-22,0007,N,VIIRS,n,2.0NRT,284.86,0.71,N,2026-05-22 00:07:00,Low,blue
50.45507,35.59422,299.43,0.41,0.37,2026-05-22,0007,N,VIIRS,n,2.0NRT,283.46,0.37,N,2026-05-22 00:07:00,Low,blue
50.53593,17.97447,302.22,0.39,0.59,2026-05-22,0007,N,VIIRS,n,2.0NRT,282.66,1.47,N,2026-05-22 00:07:00,Low,blue
50.54307,31.95088,308.29,0.39,0.36,2026-05-22,0007,N,VIIRS,n,2.0NRT,284.68,0.89,N,2026-05-22 00:07:00,Low,blue
50.54472,31.96287,295.54,0.39,0.36,2026-05-22,0007,N,VIIRS,n,2.0NRT,284.66,0.53,N,2026-05-22 00:07:00,Low,blue
50.54554,31.95749,305.4,0.39,0.36,2026-05-22,0007,N,VIIRS,n,2.0NRT,283.82,0.53,N,2026-05-22 00:07:00,Low,blue
50.57655,35.45643,295.46,0.41,0.37,2026-05-22,0007,N,VIIRS,n,2.0NRT,283.17,0.35,N,2026-05-22 00:07:00,Low,blue
50.61613,36.6005,296.31,0.43,0.38,2026-05-22,0007,N,VIIRS,n,2.0NRT,286.1,0.56,N,2026-05-22 00:07:00,Low,blue
50.93222,21.67435,295.71,0.54,0.51,2026-05-22,0007,N,VIIRS,n,2.0NRT,283.67,1.18,N,2026-05-22 00:07:00,Low,blue
50.9453,21.45379,295.17,0.55,0.51,2026-05-22,0007,N,VIIRS,n,2.0NRT,283.1,0.57,N,2026-05-22 00:07:00,Low,blue
51.07447,34.91095,302.19,0.39,0.37,2026-05-22,0007,N,VIIRS,n,2.0NRT,284.86,0.52,N,2026-05-22 00:07:00,Low,blue
51.07552,34.80484,308.25,0.39,0.36,2026-05-22,0007,N,VIIRS,n,2.0NRT,282.73,0.94,N,2026-05-22 00:07:00,Low,blue
51.8905,29.33972,306.75,0.43,0.38,2026-05-22,0007,N,VIIRS,n,2.0NRT,284.61,2.03,N,2026-05-22 00:07:00,Low,blue
51.89398,29.34086,329.69,0.43,0.38,2026-05-22,0007,N,VIIRS,n,2.0NRT,286.64,2.03,N,2026-05-22 00:07:00,Low,blue
52.17268,14.62292,304.64,0.55,0.68,2026-05-22,0007,N,VIIRS,n,2.0NRT,280.49,1.71,N,2026-05-22 00:07:00,Low,blue
29.69043,32.3203,342.3,0.44,0.46,2026-05-22,0009,N,VIIRS,n,2.0NRT,293.34,4.75,N,2026-05-22 00:09:00,Low,blue
29.7482,32.21283,301.97,0.43,0.46,2026-05-22,0009,N,VIIRS,n,2.0NRT,290.42,0.85,N,2026-05-22 00:09:00,Low,blue
29.7488,31.32184,306.1,0.39,0.44,2026-05-22,0009,N,VIIRS,n,2.0NRT,290.36,0.96,N,2026-05-22 00:09:00,Low,blue
29.75749,31.34072,300.67,0.39,0.44,2026-05-22,0009,N,VIIRS,n,2.0NRT,289.76,0.35,N,2026-05-22 00:09:00,Low,blue
29.79625,32.14871,301.54,0.43,0.46,2026-05-22,0009,N,VIIRS,n,2.0NRT,290.68,0.62,N,2026-05-22 00:09:00,Low,blue
29.80414,32.09059,321.6,0.43,0.46,2026-05-22,0009,N,VIIRS,n,2.0NRT,292.89,2.28,N,2026-05-22 00:09:00,Low,blue
29.80506,32.08621,313.22,0.42,0.46,2026-05-22,0009,N,VIIRS,n,2.0NRT,292.18,2.28,N,2026-05-22 00:09:00,Low,blue
29.82252,31.30827,307.44,0.39,0.44,2026-05-22,0009,N,VIIRS,n,2.0NRT,292.19,0.82,N,2026-05-22 00:09:00,Low,blue
29.92363,32.46637,302.21,0.44,0.46,2026-05-22,0009,N,VIIRS,n,2.0NRT,291.16,0.65,N,2026-05-22 00:09:00,Low,blue
29.92649,32.46437,300.92,0.44,0.46,2026-05-22,0009,N,VIIRS,n,2.0NRT,290.25,1.09,N,2026-05-22 00:09:00,Low,blue
30.05325,31.04282,304.33,0.56,0.43,2026-05-22,0009,N,VIIRS,n,2.0NRT,288.99,0.87,N,2026-05-22 00:09:00,Low,blue
30.10612,31.26477,300.56,0.57,0.43,2026-05-22,0009,N,VIIRS,n,2.0NRT,289.9,0.93,N,2026-05-22 00:09:00,Low,blue
30.26901,31.39881,309.65,0.38,0.43,2026-05-22,0009,N,VIIRS,n,2.0NRT,288.19,0.88,N,2026-05-22 00:09:00,Low,blue
30.37014,27.22976,327.44,0.4,0.37,2026-05-22,0009,N,VIIRS,n,2.0NRT,286.02,2.61,N,2026-05-22 00:09:00,Low,blue
30.50266,25.92196,302.27,0.38,0.36,2026-05-22,0009,N,VIIRS,n,2.0NRT,285.57,0.34,N,2026-05-22 00:09:00,Low,blue
30.53392,26.08923,308.91,0.38,0.36,2026-05-22,0009,N,VIIRS,n,2.0NRT,286.94,0.68,N,2026-05-22 00:09:00,Low,blue
30.5352,26.08126,298.39,0.38,0.36,2026-05-22,0009,N,VIIRS,n,2.0NRT,287.0,0.33,N,2026-05-22 00:09:00,Low,blue
30.62009,26.706,297.51,0.39,0.36,2026-05-22,0009,N,VIIRS,n,2.0NRT,285.61,0.43,N,2026-05-22 00:09:00,Low,blue
30.66871,26.3676,303.24,0.39,0.36,2026-05-22,0009,N,VIIRS,n,2.0NRT,285.94,0.7,N,2026-05-22 00:09:00,Low,blue
30.67201,26.36832,326.46,0.39,0.36,2026-05-22,0009,N,VIIRS,n,2.0NRT,286.61,1.71,N,2026-05-22 00:09:00,Low,blue
30.70016,27.72577,297.45,0.4,0.37,2026-05-22,0009,N,VIIRS,n,2.0NRT,286.33,0.25,N,2026-05-22 00:09:00,Low,blue
30.70114,33.85226,318.23,0.51,0.49,2026-05-22,0009,N,VIIRS,n,2.0NRT,290.31,2.94,N,2026-05-22 00:09:00,Low,blue
30.7023,33.84695,304.11,0.51,0.49,2026-05-22,0009,N,VIIRS,n,2.0NRT,287.83,2.15,N,2026-05-22 00:09:00,Low,blue
30.72273,33.77556,310.38,0.51,0.49,2026-05-22,0009,N,VIIRS,n,2.0NRT,289.43,2.39,N,2026-05-22 00:09:00,Low,blue
30.7238,33.77305,310.99,0.51,0.49,2026-05-22,0009,N,VIIRS,n,2.0NRT,289.99,1.29,N,2026-05-22 00:09:00,Low,blue
30.72718,33.7769,298.77,0.51,0.49,2026-05-22,0009,N,VIIRS,n,2.0NRT,287.67,0.96,N,2026-05-22 00:09:00,Low,blue
30.72824,33.7744,298.11,0.51,0.49,2026-05-22,0009,N,VIIRS,n,2.0NRT,287.44,1.29,N,2026-05-22 00:09:00,Low,blue
30.74798,27.24187,296.51,0.4,0.37,2026-05-22,0009,N,VIIRS,n,2.0NRT,285.63,0.35,N,2026-05-22 00:09:00,Low,blue
30.75846,27.46663,303.06,0.4,0.37,2026-05-22,0009,N,VIIRS,n,2.0NRT,285.56,0.55,N,2026-05-22 00:09:00,Low,blue
30.76074,27.10478,328.61,0.39,0.36,2026-05-22,0009,N,VIIRS,n,2.0NRT,288.78,1.98,N,2026-05-22 00:09:00,Low,blue
30.77073,27.10703,299.35,0.39,0.36,2026-05-22,0009,N,VIIRS,n,2.0NRT,287.1,0.65,N,2026-05-22 00:09:00,Low,blue
30.82481,26.47021,303.91,0.39,0.36,2026-05-22,0009,N,VIIRS,n,2.0NRT,286.63,0.49,N,2026-05-22 00:09:00,Low,blue
30.85054,27.03488,311.59,0.39,0.36,2026-05-22,0009,N,VIIRS,n,2.0NRT,286.37,1.24,N,2026-05-22 00:09:00,Low,blue
30.85468,26.62234,301.39,0.39,0.36,2026-05-22,0009,N,VIIRS,n,2.0NRT,286.84,0.12,N,2026-05-22 00:09:00,Low,blue
30.87959,29.46434,304.21,0.46,0.39,2026-05-22,0009,N,VIIRS,n,2.0NRT,290.36,0.91,N,2026-05-22 00:09:00,Low,blue
30.88048,29.4596,304.19,0.46,0.39,2026-05-22,0009,N,VIIRS,n,2.0NRT,289.8,0.91,N,2026-05-22 00:09:00,Low,blue
30.99285,29.84299,301.45,0.47,0.4,2026-05-22,0009,N,VIIRS,n,2.0NRT,290.29,1.01,N,2026-05-22 00:09:00,Low,blue
31.02709,29.76168,300.52,0.47,0.4,2026-05-22,0009,N,VIIRS,n,2.0NRT,289.5,0.39,N,2026-05-22 00:09:00,Low,blue
31.02892,29.75207,307.25,0.47,0.4,2026-05-22,0009,N,VIIRS,n,2.0NRT,290.16,0.75,N,2026-05-22 00:09:00,Low,blue
31.09325,29.86805,306.22,0.47,0.4,2026-05-22,0009,N,VIIRS,n,2.0NRT,289.87,0.24,N,2026-05-22 00:09:00,Low,blue
31.1225,29.81409,327.7,0.47,0.4,2026-05-22,0009,N,VIIRS,n,2.0NRT,292.16,2.53,N,2026-05-22 00:09:00,Low,blue
31.16474,32.2849,303.03,0.41,0.45,2026-05-22,0009,N,VIIRS,n,2.0NRT,287.37,0.33,N,2026-05-22 00:09:00,Low,blue
31.16613,32.28732,301.65,0.41,0.45,2026-05-22,0009,N,VIIRS,n,2.0NRT,288.01,1.07,N,2026-05-22 00:09:00,Low,blue
31.18239,36.07244,307.31,0.33,0.56,2026-05-22,0009,N,VIIRS,n,2.0NRT,284.49,0.89,N,2026-05-22 00:09:00,Low,blue
31.18481,36.07439,295.55,0.33,0.56,2026-05-22,0009,N,VIIRS,n,2.0NRT,283.73,0.93,N,2026-05-22 00:09:00,Low,blue
31.33564,36.12844,296.06,0.33,0.56,2026-05-22,0009,N,VIIRS,n,2.0NRT,284.26,0.51,N,2026-05-22 00:09:00,Low,blue
31.35021,30.31703,307.18,0.49,0.4,2026-05-22,0009,N,VIIRS,n,2.0NRT,289.59,0.55,N,2026-05-22 00:09:00,Low,blue
32.05782,23.98139,302.32,0.41,0.37,2026-05-22,0009,N,VIIRS,n,2.0NRT,288.2,0.44,N,2026-05-22 00:09:00,Low,blue
32.19186,20.14672,297.69,0.4,0.44,2026-05-22,0009,N,VIIRS,n,2.0NRT,286.64,0.61,N,2026-05-22 00:09:00,Low,blue
32.20197,20.13076,322.94,0.4,0.44,2026-05-22,0009,N,VIIRS,n,2.0NRT,289.28,1.75,N,2026-05-22 00:09:00,Low,blue
32.32618,15.22053,296.29,0.39,0.59,2026-05-22,0009,N,VIIRS,n,2.0NRT,285.73,0.59,N,2026-05-22 00:09:00,Low,blue
32.32957,15.24335,308.16,0.38,0.59,2026-05-22,0009,N,VIIRS,n,2.0NRT,285.94,0.73,N,2026-05-22 00:09:00,Low,blue
32.33018,15.24204,303.25,0.38,0.59,2026-05-22,0009,N,VIIRS,n,2.0NRT,286.07,0.68,N,2026-05-22 00:09:00,Low,blue
32.3447,43.32637,300.82,0.78,0.78,2026-05-22,0009,N,VIIRS,n,2.0NRT,288.54,1.85,N,2026-05-22 00:09:00,Low,blue
32.42357,14.47998,295.6,0.43,0.62,2026-05-22,0009,N,VIIRS,n,2.0NRT,285.25,0.47,N,2026-05-22 00:09:00,Low,blue
32.6155,22.72598,311.31,0.46,0.39,2026-05-22,0009,N,VIIRS,n,2.0NRT,286.51,1.6,N,2026-05-22 00:09:00,Low,blue
32.62483,14.32586,302.36,0.44,0.62,2026-05-22,0009,N,VIIRS,n,2.0NRT,287.27,0.93,N,2026-05-22 00:09:00,Low,blue
32.62576,14.32524,299.69,0.44,0.62,2026-05-22,0009,N,VIIRS,n,2.0NRT,287.15,0.96,N,2026-05-22 00:09:00,Low,blue
32.78795,12.66984,298.19,0.55,0.68,2026-05-22,0009,N,VIIRS,n,2.0NRT,286.37,0.53,N,2026-05-22 00:09:00,Low,blue
32.78868,12.69445,306.17,0.55,0.68,2026-05-22,0009,N,VIIRS,n,2.0NRT,287.35,0.68,N,2026-05-22 00:09:00,Low,blue
32.78975,12.67004,298.56,0.55,0.68,2026-05-22,0009,N,VIIRS,n,2.0NRT,286.61,0.5,N,2026-05-22 00:09:00,Low,blue
33.59301,42.50185,300.31,0.66,0.73,2026-05-22,0009,N,VIIRS,n,2.0NRT,287.38,1.83,N,2026-05-22 00:09:00,Low,blue
33.85772,12.05227,322.88,0.6,0.71,2026-05-22,0009,N,VIIRS,n,2.0NRT,287.07,1.68,N,2026-05-22 00:09:00,Low,blue
33.86034,12.05307,327.87,0.6,0.71,2026-05-22,0009,N,VIIRS,n,2.0NRT,287.7,3.09,N,2026-05-22 00:09:00,Low,blue
33.86436,12.0527,302.54,0.6,0.71,2026-05-22,0009,N,VIIRS,n,2.0NRT,286.69,1.68,N,2026-05-22 00:09:00,Low,blue
34.25754,41.21207,299.69,0.54,0.68,2026-05-22,0009,N,VIIRS,n,2.0NRT,285.72,0.62,N,2026-05-22 00:09:00,Low,blue
34.72439,33.31657,302.36,0.4,0.44,2026-05-22,0009,N,VIIRS,n,2.0NRT,288.48,0.61,N,2026-05-22 00:09:00,Low,blue
34.91002,40.83017,297.93,0.49,0.65,2026-05-22,0009,N,VIIRS,n,2.0NRT,283.69,1.65,N,2026-05-22 00:09:00,Low,blue
34.9115,40.82488,323.92,0.49,0.65,2026-05-22,0009,N,VIIRS,n,2.0NRT,284.53,1.65,N,2026-05-22 00:09:00,Low,blue
34.91431,37.94614,295.01,0.35,0.57,2026-05-22,0009,N,VIIRS,n,2.0NRT,280.58,0.46,N,2026-05-22 00:09:00,Low,blue
35.11435,40.56379,303.35,0.47,0.64,2026-05-22,0009,N,VIIRS,n,2.0NRT,283.58,1.01,N,2026-05-22 00:09:00,Low,blue
35.17331,38.43231,316.38,0.36,0.58,2026-05-22,0009,N,VIIRS,n,2.0NRT,283.31,1.23,N,2026-05-22 00:09:00,Low,blue
35.17431,38.42842,311.44,0.36,0.58,2026-05-22,0009,N,VIIRS,n,2.0NRT,283.57,1.23,N,2026-05-22 00:09:00,Low,blue
36.26418,33.7303,297.06,0.39,0.44,2026-05-22,0009,N,VIIRS,n,2.0NRT,283.14,1.17,N,2026-05-22 00:09:00,Low,blue
37.2088,15.16693,297.88,0.43,0.62,2026-05-22,0009,N,VIIRS,n,2.0NRT,286.42,1.5,N,2026-05-22 00:09:00,Low,blue
37.25154,30.44248,308.07,0.42,0.38,2026-05-22,0009,N,VIIRS,n,2.0NRT,283.95,1.48,N,2026-05-22 00:09:00,Low,blue
37.45823,14.93958,301.75,0.44,0.63,2026-05-22,0009,N,VIIRS,n,2.0NRT,283.29,1.16,N,2026-05-22 00:09:00,Low,blue
38.12749,23.52411,295.74,0.49,0.4,2026-05-22,0009,N,VIIRS,n,2.0NRT,284.8,1.17,N,2026-05-22 00:09:00,Low,blue
38.91404,17.11642,315.55,0.35,0.57,2026-05-22,0009,N,VIIRS,n,2.0NRT,287.13,1.16,N,2026-05-22 00:09:00,Low,blue
38.91429,17.11244,313.78,0.35,0.57,2026-05-22,0009,N,VIIRS,n,2.0NRT,287.38,1.16,N,2026-05-22 00:09:00,Low,blue
25.36014,29.33323,299.4,0.54,0.42,2026-05-22,0011,N,VIIRS,n,2.0NRT,287.61,0.69,N,2026-05-22 00:11:00,Low,blue
26.03497,11.9755,311.03,0.53,0.67,2026-05-22,0011,N,VIIRS,n,2.0NRT,286.9,0.98,N,2026-05-22 00:11:00,Low,blue
26.25376,32.97306,305.26,0.56,0.52,2026-05-22,0011,N,VIIRS,n,2.0NRT,291.37,0.6,N,2026-05-22 00:11:00,Low,blue
26.42966,11.84873,298.7,0.54,0.68,2026-05-22,0011,N,VIIRS,n,2.0NRT,284.78,0.6,N,2026-05-22 00:11:00,Low,blue
26.436,11.84928,307.48,0.54,0.68,2026-05-22,0011,N,VIIRS,n,2.0NRT,284.88,1.07,N,2026-05-22 00:11:00,Low,blue
26.54108,31.86083,300.88,0.48,0.48,2026-05-22,0011,N,VIIRS,n,2.0NRT,290.46,0.47,N,2026-05-22 00:11:00,Low,blue
26.57656,12.20879,367.0,0.52,0.67,2026-05-22,0011,N,VIIRS,h,2.0NRT,288.51,8.91,N,2026-05-22 00:11:00,Medium,orange
26.57772,12.2131,314.28,0.52,0.66,2026-05-22,0011,N,VIIRS,n,2.0NRT,286.88,5.92,N,2026-05-22 00:11:00,Medium,orange
26.57811,12.20777,367.0,0.52,0.66,2026-05-22,0011,N,VIIRS,h,2.0NRT,289.65,11.29,N,2026-05-22 00:11:00,Medium,orange
26.58278,12.20943,336.69,0.52,0.67,2026-05-22,0011,N,VIIRS,n,2.0NRT,287.67,3.4,N,2026-05-22 00:11:00,Low,blue
26.70154,12.45061,344.54,0.5,0.66,2026-05-22,0011,N,VIIRS,n,2.0NRT,285.53,3.94,N,2026-05-22 00:11:00,Low,blue
26.75304,12.41473,295.32,0.5,0.66,2026-05-22,0011,N,VIIRS,n,2.0NRT,282.31,3.1,N,2026-05-22 00:11:00,Low,blue
26.75338,12.40951,341.57,0.5,0.66,2026-05-22,0011,N,VIIRS,n,2.0NRT,282.4,3.1,N,2026-05-22 00:11:00,Low,blue
26.75367,12.41348,321.63,0.5,0.66,2026-05-22,0011,N,VIIRS,n,2.0NRT,283.07,5.13,N,2026-05-22 00:11:00,Medium,orange
26.75405,12.40826,341.52,0.5,0.66,2026-05-22,0011,N,VIIRS,n,2.0NRT,282.98,7.55,N,2026-05-22 00:11:00,Medium,orange
26.75953,12.41016,339.12,0.5,0.66,2026-05-22,0011,N,VIIRS,n,2.0NRT,283.59,3.1,N,2026-05-22 00:11:00,Low,blue
26.75981,12.41422,295.14,0.5,0.66,2026-05-22,0011,N,VIIRS,n,2.0NRT,281.68,1.27,N,2026-05-22 00:11:00,Low,blue
26.7602,12.40893,301.58,0.5,0.66,2026-05-22,0011,N,VIIRS,n,2.0NRT,281.56,1.27,N,2026-05-22 00:11:00,Low,blue
27.17016,31.01296,314.76,0.41,0.45,2026-05-22,0011,N,VIIRS,n,2.0NRT,294.63,2.83,N,2026-05-22 00:11:00,Low,blue
27.53219,35.53859,306.86,0.38,0.58,2026-05-22,0011,N,VIIRS,n,2.0NRT,294.4,0.93,N,2026-05-22 00:11:00,Low,blue
27.5806,22.4051,298.9,0.43,0.38,2026-05-22,0011,N,VIIRS,n,2.0NRT,268.16,0.45,N,2026-05-22 00:11:00,Low,blue
27.58407,22.40571,300.59,0.43,0.38,2026-05-22,0011,N,VIIRS,n,2.0NRT,273.57,0.45,N,2026-05-22 00:11:00,Low,blue
27.5844,18.46919,309.65,0.44,0.46,2026-05-22,0011,N,VIIRS,n,2.0NRT,289.37,1.01,N,2026-05-22 00:11:00,Low,blue
27.59482,21.61621,315.46,0.46,0.39,2026-05-22,0011,N,VIIRS,n,2.0NRT,290.31,1.6,N,2026-05-22 00:11:00,Low,blue
27.64319,22.50237,295.23,0.42,0.38,2026-05-22,0011,N,VIIRS,n,2.0NRT,273.63,0.86,N,2026-05-22 00:11:00,Low,blue
27.81386,22.43329,332.13,0.43,0.38,2026-05-22,0011,N,VIIRS,n,2.0NRT,289.24,3.62,N,2026-05-22 00:11:00,Low,blue
27.94321,22.38291,307.69,0.43,0.38,2026-05-22,0011,N,VIIRS,n,2.0NRT,287.29,0.77,N,2026-05-22 00:11:00,Low,blue
27.9467,22.38352,305.21,0.43,0.38,2026-05-22,0011,N,VIIRS,n,2.0NRT,287.86,0.77,N,2026-05-22 00:11:00,Low,blue
27.98232,19.90331,324.07,0.55,0.43,2026-05-22,0011,N,VIIRS,n,2.0NRT,290.68,3.62,N,2026-05-22 00:11:00,Low,blue
27.98627,19.90392,344.29,0.55,0.43,2026-05-22,0011,N,VIIRS,n,2.0NRT,292.72,7.9,N,2026-05-22 00:11:00,Medium,orange
27.98678,22.32653,305.87,0.43,0.38,2026-05-22,0011,N,VIIRS,n,2.0NRT,285.62,1.94,N,2026-05-22 00:11:00,Low,blue
27.98738,22.32214,329.61,0.43,0.38,2026-05-22,0011,N,VIIRS,n,2.0NRT,288.75,3.95,N,2026-05-22 00:11:00,Low,blue
28.05336,19.91418,299.52,0.55,0.43,2026-05-22,0011,N,VIIRS,n,2.0NRT,288.02,1.57,N,2026-05-22 00:11:00,Low,blue
28.0573,19.91479,313.77,0.55,0.43,2026-05-22,0011,N,VIIRS,n,2.0NRT,290.85,1.71,N,2026-05-22 00:11:00,Low,blue
28.05799,19.90917,307.9,0.55,0.43,2026-05-22,0011,N,VIIRS,n,2.0NRT,287.99,1.71,N,2026-05-22 00:11:00,Low,blue
28.07835,9.7849,334.36,0.74,0.76,2026-05-22,0011,N,VIIRS,n,2.0NRT,289.19,2.43,N,2026-05-22 00:11:00,Low,blue
28.08014,9.79004,309.82,0.74,0.76,2026-05-22,0011,N,VIIRS,n,2.0NRT,288.6,3.27,N,2026-05-22 00:11:00,Low,blue
28.08049,9.78222,325.11,0.74,0.76,2026-05-22,0011,N,VIIRS,n,2.0NRT,288.86,5.66,N,2026-05-22 00:11:00,Medium,orange
28.08553,9.78539,305.08,0.74,0.76,2026-05-22,0011,N,VIIRS,n,2.0NRT,288.96,2.43,N,2026-05-22 00:11:00,Low,blue
28.10277,19.25261,318.64,0.4,0.44,2026-05-22,0011,N,VIIRS,n,2.0NRT,289.43,0.84,N,2026-05-22 00:11:00,Low,blue
28.12923,18.79009,327.62,0.43,0.46,2026-05-22,0011,N,VIIRS,n,2.0NRT,288.47,2.25,N,2026-05-22 00:11:00,Low,blue
28.20772,19.91054,300.72,0.56,0.43,2026-05-22,0011,N,VIIRS,n,2.0NRT,288.07,1.44,N,2026-05-22 00:11:00,Low,blue
28.37195,21.9419,309.38,0.45,0.39,2026-05-22,0011,N,VIIRS,n,2.0NRT,289.51,0.97,N,2026-05-22 00:11:00,Low,blue
28.41073,30.96273,302.35,0.39,0.44,2026-05-22,0011,N,VIIRS,n,2.0NRT,290.99,0.83,N,2026-05-22 00:11:00,Low,blue
28.4538,19.52334,304.05,0.39,0.44,2026-05-22,0011,N,VIIRS,n,2.0NRT,287.94,0.49,N,2026-05-22 00:11:00,Low,blue
28.52647,20.78829,300.96,0.51,0.41,2026-05-22,0011,N,VIIRS,n,2.0NRT,288.93,0.77,N,2026-05-22 00:11:00,Low,blue
28.58038,17.32862,337.71,0.53,0.5,2026-05-22,0011,N,VIIRS,n,2.0NRT,288.14,5.56,N,2026-05-22 00:11:00,Medium,orange
28.58252,17.33199,337.76,0.53,0.5,2026-05-22,0011,N,VIIRS,n,2.0NRT,288.71,7.77,N,2026-05-22 00:11:00,Medium,orange
28.58503,17.3292,297.36,0.53,0.5,2026-05-22,0011,N,VIIRS,n,2.0NRT,285.38,5.56,N,2026-05-22 00:11:00,Medium,orange
28.63308,9.78245,303.45,0.75,0.77,2026-05-22,0011,N,VIIRS,n,2.0NRT,287.07,1.48,N,2026-05-22 00:11:00,Low,blue
28.6403,9.7829,300.32,0.75,0.77,2026-05-22,0011,N,VIIRS,n,2.0NRT,287.02,0.96,N,2026-05-22 00:11:00,Low,blue
28.67891,21.46362,320.14,0.47,0.4,2026-05-22,0011,N,VIIRS,n,2.0NRT,286.06,1.31,N,2026-05-22 00:11:00,Low,blue
28.69494,22.37548,339.63,0.44,0.38,2026-05-22,0011,N,VIIRS,n,2.0NRT,289.98,4.52,N,2026-05-22 00:11:00,Low,blue
28.69846,22.3761,300.06,0.44,0.38,2026-05-22,0011,N,VIIRS,n,2.0NRT,288.41,0.32,N,2026-05-22 00:11:00,Low,blue
28.70061,21.38253,300.41,0.48,0.4,2026-05-22,0011,N,VIIRS,n,2.0NRT,285.41,1.11,N,2026-05-22 00:11:00,Low,blue
28.70428,21.38314,301.95,0.48,0.4,2026-05-22,0011,N,VIIRS,n,2.0NRT,286.93,1.11,N,2026-05-22 00:11:00,Low,blue
28.71011,21.45392,322.23,0.47,0.4,2026-05-22,0011,N,VIIRS,n,2.0NRT,286.23,1.9,N,2026-05-22 00:11:00,Low,blue
